"","gene","module_n","module_color"
"4615","Pmepa1",1,"turquoise"
"4616","LOC110598340",1,"turquoise"
"4617","Rab22a",1,"turquoise"
"4618","Vapb",1,"turquoise"
"4619","Stx16",13,"salmon"
"4620","Npepl1",1,"turquoise"
"4621","Gnas",1,"turquoise"
"4622","GNAS_gene10323",1,"turquoise"
"4623","Nelfcd",1,"turquoise"
"4624","Ctsz",7,"black"
"4625","Atp5e",1,"turquoise"
"4626","Prelid3b",14,"cyan"
"4627","Edn3",1,"turquoise"
"4628","ADA_like",5,"green"
"4629","ADA_containing",5,"green"
"4630","Pkig",5,"green"
"4631","Serinc3",2,"blue"
"4632","Ttpal",3,"brown"
"4633","Fitm2",1,"turquoise"
"4634","Gdap1l1",1,"turquoise"
"4635","Oser1",1,"turquoise"
"4636","Tox2",1,"turquoise"
"4637","Mybl2",1,"turquoise"
"4638","Ift52",33,"darkolivegreen"
"4639","Sgk2",1,"turquoise"
"4640","Nptn",1,"turquoise"
"4641","L3mbtl1",13,"salmon"
"4642","Srsf6",2,"blue"
"4643","LOC110598341",1,"turquoise"
"4644","Ptprt",4,"yellow"
"4645","Cdip1",1,"turquoise"
"4646","Cd276",1,"turquoise"
"4647","Ubald1",1,"turquoise"
"4648","Mgrn1",1,"turquoise"
"4649","Anks3",1,"turquoise"
"4650","CUNH16orf71",7,"black"
"4651","Rogdi",1,"turquoise"
"4652","Glyr1",4,"yellow"
"4653","Ubn1",2,"blue"
"4654","Ppl",17,"grey60"
"4655","INSYN1_containing",27,"white"
"4656","Sec14l5",13,"salmon"
"4657","Nagpa",5,"green"
"4658","CUNH16orf89",5,"green"
"4659","Alg1",1,"turquoise"
"4660","Eef2kmt",4,"yellow"
"4661","Rbfox1",4,"yellow"
"4662","Mettl22",1,"turquoise"
"4663","Abat",3,"brown"
"4664","Tmem186",8,"pink"
"4665","Pmm2",8,"pink"
"4666","Carhsp1",9,"magenta"
"4667","Usp7",3,"brown"
"4668","CUNH16orf72",2,"blue"
"4669","Grin2a",3,"brown"
"4670","Atf7ip2",2,"blue"
"4671","Emp2",12,"tan"
"4672","Loxl1",10,"purple"
"4673","Nubp1",1,"turquoise"
"4674","Tvp23a",1,"turquoise"
"4675","Dexi",1,"turquoise"
"4676","Clec16a",1,"turquoise"
"4677","Litaf",1,"turquoise"
"4678","Stoml1",1,"turquoise"
"4679","Snn",1,"turquoise"
"4680","Txndc11",1,"turquoise"
"4681","Zc3h7a",2,"blue"
"4682","Rsl1d1",1,"turquoise"
"4683","Gspt1",3,"brown"
"4684","Efna5",4,"yellow"
"4685","Pml",2,"blue"
"4686","Fbxl17",4,"yellow"
"4687","Fer",6,"red"
"4688","Pja2",4,"yellow"
"4689","Man2a1",2,"blue"
"4690","Slc25a46",3,"brown"
"4691","Islr2",0,"grey"
"4692","Wdr36",6,"red"
"4693","Camk4",24,"darkgrey"
"4694","Stard4",16,"lightcyan"
"4695","Nrep",7,"black"
"4696","LOC101957144",5,"green"
"4697","Epb41l4a",1,"turquoise"
"4698","Apc",6,"red"
"4699","Islr",17,"grey60"
"4700","Srp19",14,"cyan"
"4701","Reep5",4,"yellow"
"4702","Fam13b",3,"brown"
"4703","Stra6",10,"purple"
"4704","Brd8",1,"turquoise"
"4705","Cdc23",2,"blue"
"4706","Fam53c",3,"brown"
"4707","Kdm3b",3,"brown"
"4708","Reep2",1,"turquoise"
"4709","Egr1",35,"sienna3"
"4710","LOC110598346",18,"lightgreen"
"4711","Etf1",3,"brown"
"4712","LOC106144950",1,"turquoise"
"4713","Hspa9",1,"turquoise"
"4714","Ctnna1",1,"turquoise"
"4715","Lrrtm2",3,"brown"
"4716","Sil1",1,"turquoise"
"4717","LOC106144949",2,"blue"
"4718","Matr3",4,"yellow"
"4719","Paip2",14,"cyan"
"4720","Prob1",2,"blue"
"4721","Spata24",1,"turquoise"
"4722","Dnajc18",3,"brown"
"4723","Ecscr",5,"green"
"4724","Tmem173",2,"blue"
"4725","Ube2d2",1,"turquoise"
"4726","Cxxc5",1,"turquoise"
"4727","Psd2",6,"red"
"4728","Nrg2",0,"grey"
"4729","Pura",2,"blue"
"4730","Igip",7,"black"
"4731","Pfdn1",1,"turquoise"
"4732","Hbegf",2,"blue"
"4733","ANKHD1_gene10482",2,"blue"
"4734","Eif4ebp3",1,"turquoise"
"4735","Sra1",1,"turquoise"
"4736","Apbb3",7,"black"
"4737","Slc35a4",0,"grey"
"4738","Cd14",21,"darkred"
"4739","Tmco6",2,"blue"
"4740","Sema7a",7,"black"
"4741","Ndufa2",1,"turquoise"
"4742","Ik",1,"turquoise"
"4743","Wdr55",1,"turquoise"
"4744","Hars",1,"turquoise"
"4745","HARS2_like",2,"blue"
"4746","Zmat2",1,"turquoise"
"4747","Fam110c",8,"pink"
"4748","Sh3yl1",1,"turquoise"
"4749","Ubl7",1,"turquoise"
"4750","Acp1",1,"turquoise"
"4751","Tmem18",1,"turquoise"
"4752","Pxdn",13,"salmon"
"4753","Myt1l",4,"yellow"
"4754","Eipr1",1,"turquoise"
"4755","Trappc12",1,"turquoise"
"4756","Adi1",9,"magenta"
"4757","Rnaseh1",15,"midnightblue"
"4758","Rps7",1,"turquoise"
"4759","LOC110598355",0,"grey"
"4760","Cmpk2",1,"turquoise"
"4761","Arid3b",2,"blue"
"4762","Rnf144a",7,"black"
"4763","Id2",1,"turquoise"
"4764","Kidins220",16,"lightcyan"
"4765","Mboat2",6,"red"
"4766","Asap2",1,"turquoise"
"4767","Itgb1bp1",1,"turquoise"
"4768","Cpsf3",1,"turquoise"
"4769","Iah1",25,"orange"
"4770","Clk3",8,"pink"
"4771","Adam17",6,"red"
"4772","Ywhaq",1,"turquoise"
"4773","Taf1b",18,"lightgreen"
"4774","Grhl1",7,"black"
"4775","Klf11",6,"red"
"4776","LOC110598357",1,"turquoise"
"4777","Hpcal1",1,"turquoise"
"4778","Edc3",2,"blue"
"4779","Odc1",1,"turquoise"
"4780","Nol10",6,"red"
"4781","Pdia6",1,"turquoise"
"4782","Kcnf1",0,"grey"
"4783","Pqlc3",1,"turquoise"
"4784","Rock2",3,"brown"
"4785","E2f6",8,"pink"
"4786","Greb1",2,"blue"
"4787","Ntsr2",7,"black"
"4788","Lpin1",3,"brown"
"4789","Trib2",1,"turquoise"
"4790","CUNH11orf74",2,"blue"
"4791","Traf6",1,"turquoise"
"4792","Prr5l",2,"blue"
"4793","Commd9",1,"turquoise"
"4794","Ldlrad3",1,"turquoise"
"4795","Trim44",3,"brown"
"4796","Fjx1",1,"turquoise"
"4797","Pamr1",5,"green"
"4798","Slc1a2",6,"red"
"4799","Cd44",23,"darkturquoise"
"4800","Pdhx",8,"pink"
"4801","Apip",1,"turquoise"
"4802","Cat",4,"yellow"
"4803","Abtb2",28,"skyblue"
"4804","Nat10",8,"pink"
"4805","Caprin1",3,"brown"
"4806","Lmo2",21,"darkred"
"4807","Csk",1,"turquoise"
"4808","Fbxo3",1,"turquoise"
"4809","Cd59",1,"turquoise"
"4810","Kiaa1549l",4,"yellow"
"4811","Hipk3",3,"brown"
"4812","Cstf3",1,"turquoise"
"4813","Tcp11l1",16,"lightcyan"
"4814","Qser1",6,"red"
"4815","Eif3m",1,"turquoise"
"4816","LOC101968734",35,"sienna3"
"4817","Rcn1",30,"steelblue"
"4818","Acvr1",2,"blue"
"4819","Pax6",13,"salmon"
"4820","Elp4",4,"yellow"
"4821","Immp1l",1,"turquoise"
"4822","Dnajc24",2,"blue"
"4823","Mpped2",4,"yellow"
"4824","Arl14ep",3,"brown"
"4825","Ulk3",1,"turquoise"
"4826","Kcna4",2,"blue"
"4827","Mettl15",11,"greenyellow"
"4828","TBC1D7-LOC100130357_like",1,"turquoise"
"4829","Phactr1",6,"red"
"4830","Edn1",15,"midnightblue"
"4831","Scamp2",1,"turquoise"
"4832","Hivep1",2,"blue"
"4833","Tmem170b",3,"brown"
"4834","LOC110598371",12,"tan"
"4835","Nedd9",2,"blue"
"4836","Smim13",4,"yellow"
"4837","Elovl2",7,"black"
"4838","Mpi",1,"turquoise"
"4839","Tmem14c",1,"turquoise"
"4840","Pak1ip1",1,"turquoise"
"4841","GCNT2_like_gene10637",3,"brown"
"4842","GCNT2_like_gene10638",2,"blue"
"4843","Fam219b",12,"tan"
"4844","Slc35b3",18,"lightgreen"
"4845","Eef1e1",1,"turquoise"
"4846","Bloc1s5",2,"blue"
"4847","Txndc5",1,"turquoise"
"4848","COX5A",1,"turquoise"
"4849","Bmp6",1,"turquoise"
"4850","Snrnp48",5,"green"
"4851","Dsp",2,"blue"
"4852","Riok1",3,"brown"
"4853","Ssr1",3,"brown"
"4854","Rreb1",2,"blue"
"4855","Rpp25",1,"turquoise"
"4856","Ly86",5,"green"
"4857","F13a1",22,"darkgreen"
"4858","Nrn1",18,"lightgreen"
"4859","Fars2",1,"turquoise"
"4860","Lyrm4",1,"turquoise"
"4861","Ppp1r3g",15,"midnightblue"
"4862","Rpp40",9,"magenta"
"4863","Cdyl",1,"turquoise"
"4864","Scamp5",4,"yellow"
"4865","Eci2",1,"turquoise"
"4866","Fam217a",10,"purple"
"4867","Prpf4b",6,"red"
"4868","Pxdc1",2,"blue"
"4869","Ppcdc",1,"turquoise"
"4870","Slc22a23",4,"yellow"
"4871","Psmg4",1,"turquoise"
"4872","TUBB2B_gene10683",1,"turquoise"
"4873","TUBB2A",1,"turquoise"
"4874","Bphl",1,"turquoise"
"4875","Ripk1",2,"blue"
"4876","Nr3c2",4,"yellow"
"4877","Arhgap10",5,"green"
"4878","Prmt9",2,"blue"
"4879","Ednra",17,"grey60"
"4880","Ttc29",9,"magenta"
"4881","Pou4f2",18,"lightgreen"
"4882","Slc10a7",2,"blue"
"4883","MAPK6_gene10703",4,"yellow"
"4884","Lsm6",1,"turquoise"
"4885","Znf827",3,"brown"
"4886","Mmaa",1,"turquoise"
"4887","Smad1",6,"red"
"4888","CUNH15orf39",6,"red"
"4889","Otud4",2,"blue"
"4890","Abce1",3,"brown"
"4891","Anapc10",2,"blue"
"4892","Hhip",3,"brown"
"4893","LOC110598383",6,"red"
"4894","Frem3",7,"black"
"4895","Smarca5",3,"brown"
"4896","Gab1",6,"red"
"4897","Usp38",2,"blue"
"4898","Inpp4b",3,"brown"
"4899","Znf330",9,"magenta"
"4900","Rnf150",3,"brown"
"4901","Tbc1d9",4,"yellow"
"4902","Elmod2",3,"brown"
"4903","Commd4",1,"turquoise"
"4904","Clgn",4,"yellow"
"4905","Scoc",4,"yellow"
"4906","Maml3",32,"violet"
"4907","LOC110598384",1,"turquoise"
"4908","Setd7",2,"blue"
"4909","Rab33b",1,"turquoise"
"4910","LOC110598386",1,"turquoise"
"4911","Neil1",1,"turquoise"
"4912","Naa15",2,"blue"
"4913","Ndufc1",1,"turquoise"
"4914","Mgarp",15,"midnightblue"
"4915","Elf2",2,"blue"
"4916","Noct",8,"pink"
"4917","Slc7a11",2,"blue"
"4918","Cd200",4,"yellow"
"4919","Atg3",1,"turquoise"
"4920","Slc35a5",4,"yellow"
"4921","Man2c1",5,"green"
"4922","Ccdc80",1,"turquoise"
"4923","Gtpbp8",2,"blue"
"4924","Nepro",12,"tan"
"4925","Boc",2,"blue"
"4926","Cfap44",10,"purple"
"4927","Spice1",1,"turquoise"
"4928","Sin3a",3,"brown"
"4929","Sidt1",3,"brown"
"4930","Usf3",2,"blue"
"4931","Naa50",2,"blue"
"4932","Atp6v1a",4,"yellow"
"4933","Gramd1c",14,"cyan"
"4934","Ccdc191",9,"magenta"
"4935","Qtrt2",3,"brown"
"4936","Ptpn9",2,"blue"
"4937","Zbtb20",9,"magenta"
"4938","RPS27_gene10773",1,"turquoise"
"4939","Gap43",1,"turquoise"
"4940","Lsamp",4,"yellow"
"4941","Igsf11",2,"blue"
"4942","B4galt4",2,"blue"
"4943","Arhgap31",6,"red"
"4944","Tmem39a",2,"blue"
"4945","Poglut1",3,"brown"
"4946","Timmdc1",8,"pink"
"4947","Adprh",1,"turquoise"
"4948","Pla1a",7,"black"
"4949","Popdc2",1,"turquoise"
"4950","COX17_like",8,"pink"
"4951","Gsk3b",4,"yellow"
"4952","Lrrc58",3,"brown"
"4953","Acvr1c",12,"tan"
"4954","Snupn",1,"turquoise"
"4955","Fstl1",4,"yellow"
"4956","Ndufb4",1,"turquoise"
"4957","Rabl3",5,"green"
"4958","Gtf2e1",2,"blue"
"4959","Stxbp5l",16,"lightcyan"
"4960","Polq",10,"purple"
"4961","Imp3",1,"turquoise"
"4962","Fbxo40",4,"yellow"
"4963","Hcls1",21,"darkred"
"4964","Golgb1",3,"brown"
"4965","Iqcb1",9,"magenta"
"4966","Eaf2",2,"blue"
"4967","Slc15a2",12,"tan"
"4968","Snx33",2,"blue"
"4969","Cd86",5,"green"
"4970","Ccdc58",1,"turquoise"
"4971","Fam162a",1,"turquoise"
"4972","Wdr5b",2,"blue"
"4973","Kpna1",4,"yellow"
"4974","Parp9",14,"cyan"
"4975","Cspg4",5,"green"
"4976","Dtx3l",2,"blue"
"4977","Parp14",6,"red"
"4978","Hspbap1",9,"magenta"
"4979","Sowahc",4,"yellow"
"4980","Palmd",0,"grey"
"4981","Plppr4",2,"blue"
"4982","Plppr5",4,"yellow"
"4983","Snx7",7,"black"
"4984","Dpyd",12,"tan"
"4985","Ptbp2",8,"pink"
"4986","Rwdd3",2,"blue"
"4987","TMEM56_like",3,"brown"
"4988","Alg14",20,"royalblue"
"4989","Cnn3",2,"blue"
"4990","Lingo1",1,"turquoise"
"4991","LOC106144960",6,"red"
"4992","F3",33,"darkolivegreen"
"4993","Abcd3",1,"turquoise"
"4994","Arhgap29",2,"blue"
"4995","ABCA4_containing_gene10858",10,"purple"
"4996","Hmg20a",4,"yellow"
"4997","ARHGAP29_like",11,"greenyellow"
"4998","Gclm",3,"brown"
"4999","Dnttip2",14,"cyan"
"5000","Bcar3",10,"purple"
"5001","Fnbp1l",6,"red"
"5002","Dr1",2,"blue"
"5003","Peak1",6,"red"
"5004","Tmed5",2,"blue"
"5005","Mtf2",2,"blue"
"5006","Fam69a",1,"turquoise"
"5007","Rpl5",1,"turquoise"
"5008","Evi5",3,"brown"
"5009","Rpap2",3,"brown"
"5010","Glmn",1,"turquoise"
"5011","KIAA1107_like",4,"yellow"
"5012","Ephx4",1,"turquoise"
"5013","Tspan3",1,"turquoise"
"5014","Tgfbr3",2,"blue"
"5015","Cdc7",6,"red"
"5016","Hfm1",12,"tan"
"5017","Znf644",2,"blue"
"5018","Znf326",2,"blue"
"5019","Lrrc8d",3,"brown"
"5020","Lrrc8c",19,"lightyellow"
"5021","Nle1",8,"pink"
"5022","Rad51d",1,"turquoise"
"5023","Rffl",2,"blue"
"5024","Lig3",2,"blue"
"5025","Cct6b",23,"darkturquoise"
"5026","Znf830",2,"blue"
"5027","Tmem132e",7,"black"
"5028","Asic2",1,"turquoise"
"5029","Tmem98",2,"blue"
"5030","Myo1d",1,"turquoise"
"5031","Cdk5r1",4,"yellow"
"5032","Psmd11",3,"brown"
"5033","Rcn2",14,"cyan"
"5034","Znf207",2,"blue"
"5035","CUNH17orf75",4,"yellow"
"5036","Rhbdl3",3,"brown"
"5037","Rhot1",4,"yellow"
"5038","Rnf135",1,"turquoise"
"5039","Adap2",24,"darkgrey"
"5040","Tefm",1,"turquoise"
"5041","Atad5",2,"blue"
"5042","Crlf3",2,"blue"
"5043","Scaper",16,"lightcyan"
"5044","Suz12",15,"midnightblue"
"5045","Utp6",8,"pink"
"5046","Coprs",1,"turquoise"
"5047","Rab11fip4",3,"brown"
"5048","Nf1",11,"greenyellow"
"5049","Evi2a",5,"green"
"5050","Evi2b",7,"black"
"5051","Omg",1,"turquoise"
"5052","Wsb1",13,"salmon"
"5053","Ksr1",3,"brown"
"5054","Lgals9",5,"green"
"5055","Lyrm9",1,"turquoise"
"5056","Nlk",4,"yellow"
"5057","Tmem97",17,"grey60"
"5058","Ift20",2,"blue"
"5059","Tnfaip1",1,"turquoise"
"5060","Poldip2",1,"turquoise"
"5061","Tmem199",8,"pink"
"5062","Vtn",9,"magenta"
"5063","Sarm1",6,"red"
"5064","Slc46a1",5,"green"
"5065","Etfa",1,"turquoise"
"5066","Unc119",1,"turquoise"
"5067","Pigs",4,"yellow"
"5068","Aldoc",5,"green"
"5069","Spag5",11,"greenyellow"
"5070","SGK494_like",2,"blue"
"5071","Kiaa0100",4,"yellow"
"5072","Sdf2",1,"turquoise"
"5073","Supt6h",3,"brown"
"5074","Tmem266",1,"turquoise"
"5075","Proca1",9,"magenta"
"5076","Rab34",1,"turquoise"
"5077","Rpl23a",1,"turquoise"
"5078","Tlcd1",2,"blue"
"5079","Nek8",5,"green"
"5080","Traf4",5,"green"
"5081","Fam222b",3,"brown"
"5082","Eral1",15,"midnightblue"
"5083","Flot2",1,"turquoise"
"5084","Nrg4",12,"tan"
"5085","Dhrs13",1,"turquoise"
"5086","Phf12",19,"lightyellow"
"5087","Sez6",4,"yellow"
"5088","Pipox",1,"turquoise"
"5089","Myo18a",19,"lightyellow"
"5090","Nufip2",2,"blue"
"5091","Taok1",3,"brown"
"5092","SEPT9_like",1,"turquoise"
"5093","Abhd15",10,"purple"
"5094","Tp53i13",2,"blue"
"5095","Git1",1,"turquoise"
"5096","Ankrd13b",2,"blue"
"5097","Coro6",5,"green"
"5098","Ssh2",3,"brown"
"5099","Nsrp1",3,"brown"
"5100","Slc6a4",18,"lightgreen"
"5101","Xrcc4",1,"turquoise"
"5102","Ermn",12,"tan"
"5103","Fbxo22",14,"cyan"
"5104","Blmh",8,"pink"
"5105","Cpd",3,"brown"
"5106","Gosr1",2,"blue"
"5107","Ube2q2",4,"yellow"
"5108","LOC110598411",3,"brown"
"5109","ABR",4,"yellow"
"5110","Timm22",1,"turquoise"
"5111","Nxn",10,"purple"
"5112","Mrm3",1,"turquoise"
"5113","Glod4",1,"turquoise"
"5114","Gemin4",0,"grey"
"5115","Fam57a",2,"blue"
"5116","Vps53",3,"brown"
"5117","Rflnb",11,"greenyellow"
"5118","CUNH17orf97",1,"turquoise"
"5119","Rph3al",1,"turquoise"
"5120","Doc2b",2,"blue"
"5121","Ywhae",1,"turquoise"
"5122","Crk",2,"blue"
"5123","Myo1c",2,"blue"
"5124","Inpp5k",1,"turquoise"
"5125","Pitpna",4,"yellow"
"5126","Chrnb4",1,"turquoise"
"5127","Slc43a2",4,"yellow"
"5128","Scarf1",2,"blue"
"5129","Rilp",2,"blue"
"5130","Prpf8",4,"yellow"
"5131","Wdr81",23,"darkturquoise"
"5132","Smyd4",1,"turquoise"
"5133","Serpinf1",10,"purple"
"5134","Rpa1",1,"turquoise"
"5135","Rtn4rl1",1,"turquoise"
"5136","Dph1",1,"turquoise"
"5137","Ovca2",1,"turquoise"
"5138","Hic1",2,"blue"
"5139","Smg6",1,"turquoise"
"5140","Srr",2,"blue"
"5141","Tsr1",3,"brown"
"5142","Sgsm2",26,"darkorange"
"5143","Mnt",4,"yellow"
"5144","Mettl16",3,"brown"
"5145","Pafah1b1",4,"yellow"
"5146","Cluh",4,"yellow"
"5147","Rap1gap2",4,"yellow"
"5148","Plgrkt",15,"midnightblue"
"5149","Ric1",2,"blue"
"5150","Ermp1",16,"lightcyan"
"5151","Psma4",1,"turquoise"
"5152","Kiaa2026",2,"blue"
"5153","Ranbp6",15,"midnightblue"
"5154","Il33",12,"tan"
"5155","Uhrf2",2,"blue"
"5156","Hykk",2,"blue"
"5157","Gldc",17,"grey60"
"5158","Kdm4c",12,"tan"
"5159","Dmac1",1,"turquoise"
"5160","Ptprd",11,"greenyellow"
"5161","TARDBP",2,"blue"
"5162","Ireb2",3,"brown"
"5163","Lurap1l",1,"turquoise"
"5164","Mpdz",16,"lightcyan"
"5165","Nfib",2,"blue"
"5166","Zdhhc21",6,"red"
"5167","Frem1",10,"purple"
"5168","Ttc39b",3,"brown"
"5169","Snapc3",2,"blue"
"5170","Psip1",14,"cyan"
"5171","Dzip1l",13,"salmon"
"5172","Dbr1",8,"pink"
"5173","Armc8",3,"brown"
"5174","Nme9",5,"green"
"5175","Mras",7,"black"
"5176","Cep70",1,"turquoise"
"5177","CEP70",11,"greenyellow"
"5178","Faim",9,"magenta"
"5179","Pik3cb",4,"yellow"
"5180","Crabp1",1,"turquoise"
"5181","Mrps22",1,"turquoise"
"5182","Copb2",1,"turquoise"
"5183","Rbp1",10,"purple"
"5184","Nmnat3",5,"green"
"5185","Clstn2",3,"brown"
"5186","Wdr61",1,"turquoise"
"5187","Slc25a36",11,"greenyellow"
"5188","Spsb4",1,"turquoise"
"5189","Pxylp1",2,"blue"
"5190","Zbtb38",2,"blue"
"5191","Rasa2",2,"blue"
"5192","Dnaja4",14,"cyan"
"5193","Rnf7",1,"turquoise"
"5194","Atp1b3",8,"pink"
"5195","Tfdp2",3,"brown"
"5196","Gk5",6,"red"
"5197","Xrn1",6,"red"
"5198","Atr",6,"red"
"5199","Pls1",11,"greenyellow"
"5200","Acsbg1",7,"black"
"5201","Trpc1",6,"red"
"5202","Pcolce2",17,"grey60"
"5203","Paqr9",4,"yellow"
"5204","U2surp",2,"blue"
"5205","Chst2",5,"green"
"5206","Slc9a9",12,"tan"
"5207","Idh3a",1,"turquoise"
"5208","Bdnf",2,"blue"
"5209","Lin7c",2,"blue"
"5210","Lgr4",2,"blue"
"5211","Ccdc34",1,"turquoise"
"5212","Bbox1",5,"green"
"5213","Fibin",7,"black"
"5214","Ano3",2,"blue"
"5215","Cib2",1,"turquoise"
"5216","Luzp2",12,"tan"
"5217","Arl4d",2,"blue"
"5218","Dhx8",3,"brown"
"5219","Etv4",13,"salmon"
"5220","Dusp3",1,"turquoise"
"5221","Mpp3",4,"yellow"
"5222","Mpp2",7,"black"
"5223","Tbc1d2b",2,"blue"
"5224","Tmem101",1,"turquoise"
"5225","Lsm12",1,"turquoise"
"5226","G6pc3",1,"turquoise"
"5227","Hdac5",7,"black"
"5228","Tmub2",1,"turquoise"
"5229","Atxn7l3",1,"turquoise"
"5230","Ubtf",2,"blue"
"5231","Gpd2",16,"lightcyan"
"5232","Rundc3a",1,"turquoise"
"5233","Slc25a39",1,"turquoise"
"5234","Grn",1,"turquoise"
"5235","Fam171a2",1,"turquoise"
"5236","Itga2b",7,"black"
"5237","Gpatch8",2,"blue"
"5238","Fzd2",17,"grey60"
"5239","Ccdc43",14,"cyan"
"5240","Dbf4b",7,"black"
"5241","Adam11",4,"yellow"
"5242","Eftud2",1,"turquoise"
"5243","Ccdc103",1,"turquoise"
"5244","Gfap",13,"salmon"
"5245","MORF4L1_gene1122",1,"turquoise"
"5246","C1ql1",1,"turquoise"
"5247","LOC110598442",0,"grey"
"5248","Dcakd",5,"green"
"5249","Nmt1",18,"lightgreen"
"5250","Plcd3",1,"turquoise"
"5251","Acbd4",2,"blue"
"5252","Hexim1",15,"midnightblue"
"5253","Hexim2",1,"turquoise"
"5254","Fmnl1",1,"turquoise"
"5255","Map3k14",2,"blue"
"5256","Arhgap27",7,"black"
"5257","Plekhm1",2,"blue"
"5258","Rdm1",1,"turquoise"
"5259","Ctsh",1,"turquoise"
"5260","Gosr2",1,"turquoise"
"5261","Wnt3",2,"blue"
"5262","Nsf",4,"yellow"
"5263","LOC101960968",17,"grey60"
"5264","Crhr1",7,"black"
"5265","Mapt",4,"yellow"
"5266","Kansl1",6,"red"
"5267","Rasgrf1",4,"yellow"
"5268","Cdc27",3,"brown"
"5269","Mettl2a",14,"cyan"
"5270","Tlk2",3,"brown"
"5271","Mrc2",2,"blue"
"5272","March10",1,"turquoise"
"5273","Tanc2",3,"brown"
"5274","CYB561_containing",18,"lightgreen"
"5275","ACE_like",7,"black"
"5276","Kcnh6",1,"turquoise"
"5277","Dcaf7",4,"yellow"
"5278","TACO1_containing",2,"blue"
"5279","Map3k3",2,"blue"
"5280","Limd2",5,"green"
"5281","Strada",4,"yellow"
"5282","Ccdc47",1,"turquoise"
"5283","Ddx42",3,"brown"
"5284","Ftsj3",8,"pink"
"5285","Psmc5",1,"turquoise"
"5286","Smarcd2",2,"blue"
"5287","Ankrd34c",4,"yellow"
"5288","Icam2",1,"turquoise"
"5289","Ern1",2,"blue"
"5290","Tex2",4,"yellow"
"5291","Pecam1",7,"black"
"5292","Tmed3",1,"turquoise"
"5293","Polg2",17,"grey60"
"5294","Ddx5",12,"tan"
"5295","Cep95",1,"turquoise"
"5296","Smurf2",2,"blue"
"5297","Kpna2",8,"pink"
"5298","CUNH17orf58",5,"green"
"5299","Bptf",2,"blue"
"5300","Nol11",14,"cyan"
"5301","Kiaa1024",3,"brown"
"5302","Pitpnc1",6,"red"
"5303","Psmd12",14,"cyan"
"5304","Helz",2,"blue"
"5305","Cacng4",1,"turquoise"
"5306","Cacng5",18,"lightgreen"
"5307","Prkca",3,"brown"
"5308","Cep112",1,"turquoise"
"5309","Axin2",2,"blue"
"5310","RGS9_like",4,"yellow"
"5311","Gna13",6,"red"
"5312","S100a11",1,"turquoise"
"5313","Amz2",1,"turquoise"
"5314","Arsg",10,"purple"
"5315","Slc16a6",10,"purple"
"5316","Wipi1",7,"black"
"5317","Prkar1a",3,"brown"
"5318","Fam20a",27,"white"
"5319","ABCA8",6,"red"
"5320","Abca9",6,"red"
"5321","Zfand6",9,"magenta"
"5322","Abca5",3,"brown"
"5323","Cadm1",2,"blue"
"5324","Bud13",2,"blue"
"5325","Zpr1",1,"turquoise"
"5326","Sik3",3,"brown"
"5327","Pafah1b2",4,"yellow"
"5328","Sidt2",13,"salmon"
"5329","Fah",5,"green"
"5330","Tagln",21,"darkred"
"5331","Pcsk7",7,"black"
"5332","Rnf214",4,"yellow"
"5333","Bace1",3,"brown"
"5334","Cep164",6,"red"
"5335","Dscaml1",1,"turquoise"
"5336","Fxyd6",1,"turquoise"
"5337","Il10ra",7,"black"
"5338","Tubgcp5",6,"red"
"5339","Scn4b",4,"yellow"
"5340","Scn2b",4,"yellow"
"5341","Jaml",5,"green"
"5342","Mpzl3",2,"blue"
"5343","Mpzl2",17,"grey60"
"5344","Cyfip1",1,"turquoise"
"5345","UBE4A_gene11372",3,"brown"
"5346","UBE4A_like",3,"brown"
"5347","Atp5l",1,"turquoise"
"5348","Kmt2a",2,"blue"
"5349","Tmem25",1,"turquoise"
"5350","Ift46",1,"turquoise"
"5351","Arcn1",4,"yellow"
"5352","Nipa2",1,"turquoise"
"5353","Phldb1",13,"salmon"
"5354","Ddx6",2,"blue"
"5355","Bcl9l",2,"blue"
"5356","Ccdc84",2,"blue"
"5357","Rps25",9,"magenta"
"5358","Nipa1",4,"yellow"
"5359","Trappc4",1,"turquoise"
"5360","Slc37a4",1,"turquoise"
"5361","Hyou1",4,"yellow"
"5362","Vps11",4,"yellow"
"5363","Hmbs",1,"turquoise"
"5364","H2AFX_containing",2,"blue"
"5365","Dpagt1",35,"sienna3"
"5366","C2cd2l",4,"yellow"
"5367","Hinfp",7,"black"
"5368","Abcg4",1,"turquoise"
"5369","Nlrx1",1,"turquoise"
"5370","Cbl",2,"blue"
"5371","Mcam",1,"turquoise"
"5372","Rnf26",1,"turquoise"
"5373","C1qtnf5",10,"purple"
"5374","Mfrp",10,"purple"
"5375","Usp2",10,"purple"
"5376","Herc2",6,"red"
"5377","Thy1",1,"turquoise"
"5378","Nectin1",4,"yellow"
"5379","Oaf",2,"blue"
"5380","Tmem136",2,"blue"
"5381","Arhgef12",3,"brown"
"5382","Grik4",4,"yellow"
"5383","Tbcel",4,"yellow"
"5384","Tecta",4,"yellow"
"5385","Sc5d",2,"blue"
"5386","Sorl1",6,"red"
"5387","MIR100HG_like",2,"blue"
"5388","Ubash3b",3,"brown"
"5389","JHY",4,"yellow"
"5390","Hspa8",1,"turquoise"
"5391","Clmp",3,"brown"
"5392","Gramd1b",4,"yellow"
"5393","Scn3b",18,"lightgreen"
